searge,mcp,side,desc
p_i46291_1_,p_i46291_1_,2
p_i47028_2_,p_i47028_2_,2
p_i47028_3_,metadataIn,2
p_i47028_4_,nameIn,2
id,id,2
nameIn,nameIn,2
p_i1712_1_,worldIn,2
worldIn,worldIn,2
x,x,2
y,y,2
z,z,2
typeIn,typeIn,2
p_i1713_1_,worldIn,2
p_i1713_2_,x,2
p_i1713_3_,p_i1713_3_,2
p_i1713_4_,y,2
fixer,fixer,2
name,name,2
x,x,2
y,y,2
z,z,2
offset,offset,2
x,x,2
y,y,2
z,z,2
yaw,yaw,2
pitch,pitch,2
posRotationIncrements,posRotationIncrements,2
teleport,teleport,2
x,x,2
y,y,2
z,z,2
entityIn,entityIn,2
source,source,2
amount,amount,2
source,source,2
x,x,2
y,y,2
z,z,2
receivingPower,receivingPower,2
pos,pos,2
state,state,2
x,x,2
y,y,2
z,z,2
compound,compound,2
compound,compound,2
entityIn,entityIn,2
damage,damage,2
rollingAmplitude,rollingAmplitude,2
rollingDirection,rollingDirection,2
displayTile,displayTile,2
displayTileOffset,displayTileOffset,2
showBlock,showBlock,2
idIn,idIn,2
p_i47005_1_,p_i47005_1_,2
p_i47005_2_,p_i47005_2_,2
p_i47005_3_,idIn,2
p_i47005_4_,nameIn,2
p_i1714_1_,worldIn,2
p_i1715_1_,worldIn,2
p_i1715_2_,x,2
p_i1715_3_,p_i1715_3_,2
p_i1715_4_,y,2
fixer,fixer,2
source,source,2
playerInventory,playerInventory,2
playerIn,playerIn,2
p_i46754_1_,worldIn,2
p_i46755_1_,worldIn,2
p_i46755_2_,x,2
p_i46755_3_,p_i46755_3_,2
p_i46755_4_,y,2
fixer,fixer,2
compound,compound,2
compound,compound,2
x,x,2
y,y,2
z,z,2
receivingPower,receivingPower,2
player,player,2
hand,hand,2
key,key,2
p_i46691_1_,p_i46691_1_,2
buf,buf,2
fixer,fixer,2
compound,compound,2
versionIn,versionIn,2
p_i1716_1_,worldIn,2
p_i1717_1_,worldIn,2
p_i1717_2_,x,2
p_i1717_3_,p_i1717_3_,2
p_i1717_4_,y,2
source,source,2
index,index,2
index,index,2
count,count,2
index,index,2
index,index,2
stack,stack,2
player,player,2
player,player,2
player,player,2
index,index,2
stack,stack,2
dimensionIn,dimensionIn,2
dropWhenDead,dropWhenDead,2
compound,compound,2
compound,compound,2
player,player,2
hand,hand,2
id,id,2
id,id,2
value,value,2
code,code,2
player,player,2
lootTableIn,lootTableIn,2
lootTableSeedIn,lootTableSeedIn,2
p_i1718_1_,worldIn,2
p_i1719_1_,worldIn,2
p_i1719_2_,x,2
p_i1719_3_,p_i1719_3_,2
p_i1719_4_,y,2
fixer,fixer,2
source,source,2
pos,pos,2
state,state,2
player,player,2
hand,hand,2
compound,compound,2
compound,compound,2
p_i1720_1_,worldIn,2
p_i1721_1_,worldIn,2
p_i1721_2_,x,2
p_i1721_3_,p_i1721_3_,2
p_i1721_4_,y,2
fixer,fixer,2
player,player,2
hand,hand,2
x,x,2
y,y,2
z,z,2
receivingPower,receivingPower,2
source,source,2
compound,compound,2
compound,compound,2
playerInventory,playerInventory,2
playerIn,playerIn,2
p_i1722_1_,worldIn,2
p_i1723_1_,worldIn,2
p_i1723_2_,x,2
p_i1723_3_,p_i1723_3_,2
p_i1723_4_,y,2
fixer,fixer,2
player,player,2
hand,hand,2
x,x,2
y,y,2
z,z,2
receivingPower,receivingPower,2
p_i46752_1_,worldIn,2
p_i46753_1_,worldIn,2
p_i46753_2_,x,2
p_i46753_3_,p_i46753_3_,2
p_i46753_4_,y,2
fixer,fixer,2
id,id,2
compound,compound,2
compound,compound,2
p_i46987_1_,p_i46987_1_,2
id,id,2
fixer,fixer,2
compound,compound,2
versionIn,versionIn,2
p_i1727_1_,worldIn,2
p_i1728_1_,worldIn,2
p_i1728_2_,x,2
p_i1728_3_,p_i1728_3_,2
p_i1728_4_,y,2
fixer,fixer,2
id,id,2
source,source,2
amount,amount,2
source,source,2
distance,distance,2
damageMultiplier,damageMultiplier,2
x,x,2
y,y,2
z,z,2
receivingPower,receivingPower,2
explosionIn,explosionIn,2
worldIn,worldIn,2
pos,pos,2
blockStateIn,blockStateIn,2
explosionIn,explosionIn,2
worldIn,worldIn,2
pos,pos,2
blockStateIn,blockStateIn,2
compound,compound,2
compound,compound,2
foodSaturationLevelIn,foodSaturationLevelIn,2
foodLevelIn,foodLevelIn,2
foodSaturationModifier,foodSaturationModifier,2
foodItem,foodItem,2
stack,stack,2
player,player,2
compound,compound,2
compound,compound,2
exhaustion,exhaustion,2
foodLevelIn,foodLevelIn,2
eventButton,eventButton,2
clickedButton,clickedButton,2
dragModeIn,dragModeIn,2
player,player,2
slotIn,slotIn,2
stack,stack,2
stackSizeMatters,stackSizeMatters,2
dragSlotsIn,dragSlotsIn,2
dragModeIn,dragModeIn,2
stack,stack,2
slotStackSize,slotStackSize,2
te,te,2
inv,inv,2
listener,listener,2
id,id,2
data,data,2
invPlayer,invPlayer,2
slotIn,slotIn,2
listener,listener,2
playerIn,playerIn,2
id,id,2
inv,inv,2
slotIn,slotIn,2
slotId,slotId,2
playerIn,playerIn,2
index,index,2
slotId,slotId,2
dragType,dragType,2
clickTypeIn,clickTypeIn,2
player,player,2
stack,stack,2
slotIn,slotIn,2
playerIn,playerIn,2
playerIn,playerIn,2
worldIn,worldIn,2
inventoryIn,inventoryIn,2
inventoryIn,inventoryIn,2
slotID,slotID,2
stack,stack,2
player,player,2
player,player,2
canCraft,canCraft,2
playerIn,playerIn,2
stack,stack,2
startIndex,startIndex,2
endIndex,endIndex,2
reverseDirection,reverseDirection,2
slotIn,slotIn,2
p_i45806_1_,playerInventory,2
p_i45806_2_,worldIn,2
p_i45806_3_,player,2
p_i45807_1_,playerInventory,2
p_i45807_2_,worldIn,2
p_i45807_3_,blockPosIn,2
p_i45807_4_,player,2
id,id,2
data,data,2
inventoryIn,inventoryIn,2
listener,listener,2
playerIn,playerIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
newName,newName,2
p_i1798_1_,p_i1798_1_,2
p_i1798_2_,p_i1798_2_,2
p_i1798_3_,p_i1798_3_,2
p_i1798_4_,p_i1798_4_,2
p_i45805_1_,p_i45805_1_,2
p_i45805_2_,p_i45805_2_,2
p_i45805_3_,p_i45805_3_,2
p_i45805_4_,p_i45805_4_,2
p_i45805_5_,p_i45805_5_,2
p_i45805_6_,worldIn,2
p_i45805_7_,p_i45805_7_,2
stack,stack,2
playerIn,playerIn,2
thePlayer,thePlayer,2
stack,stack,2
p_i45804_1_,playerInventory,2
p_i45804_2_,tileBeaconIn,2
id,id,2
data,data,2
listener,listener,2
playerIn,playerIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
p_i1801_1_,p_i1801_1_,2
p_i1801_2_,inventoryIn,2
p_i1801_3_,index,2
p_i1801_4_,xIn,2
p_i1801_5_,yIn,2
stack,stack,2
p_i45802_1_,playerInventory,2
p_i45802_2_,tileBrewingStandIn,2
id,id,2
data,data,2
listener,listener,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
p_i47070_1_,iInventoryIn,2
p_i47070_2_,index,2
p_i47070_3_,xPosition,2
p_i47070_4_,yPosition,2
itemStackIn,itemStackIn,2
stack,stack,2
p_i47069_1_,iInventoryIn,2
p_i47069_2_,index,2
p_i47069_3_,xPosition,2
p_i47069_4_,yPosition,2
stack,stack,2
p_i47598_1_,p_i47598_1_,2
p_i47598_2_,p_i47598_2_,2
p_i47598_3_,p_i47598_3_,2
p_i47598_4_,p_i47598_4_,2
stack,stack,2
stack,stack,2
thePlayer,thePlayer,2
stack,stack,2
p_i45801_1_,playerInventory,2
p_i45801_2_,chestInventory,2
p_i45801_3_,player,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
playerIn,playerIn,2
p_i46751_1_,p_i46751_1_,2
p_i46751_2_,p_i46751_2_,2
containerToSend,containerToSend,2
itemsList,itemsList,2
containerToSend,containerToSend,2
slotInd,slotInd,2
stack,stack,2
containerIn,containerIn,2
varToUpdate,varToUpdate,2
newValue,newValue,2
containerIn,containerIn,2
inventory,inventory,2
p_i1807_1_,eventHandlerIn,2
p_i1807_2_,width,2
p_i1807_3_,height,2
index,index,2
row,row,2
column,column,2
index,index,2
index,index,2
count,count,2
index,index,2
stack,stack,2
player,player,2
player,player,2
player,player,2
index,index,2
stack,stack,2
id,id,2
id,id,2
value,value,2
helper,helper,2
p_i45800_1_,playerInventory,2
p_i45800_2_,worldIn,2
p_i45800_3_,posIn,2
inventoryIn,inventoryIn,2
playerIn,playerIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
stack,stack,2
slotIn,slotIn,2
p_i45799_1_,playerInventory,2
p_i45799_2_,dispenserInventoryIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
p_i45797_1_,playerInv,2
p_i45797_2_,worldIn,2
p_i45798_1_,playerInv,2
p_i45798_2_,worldIn,2
p_i45798_3_,pos,2
stack,stack,2
enchantSlot,enchantSlot,2
level,level,2
id,id,2
data,data,2
crafting,crafting,2
listener,listener,2
inventoryIn,inventoryIn,2
playerIn,playerIn,2
id,id,2
playerIn,playerIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
p_i1809_1_,p_i1809_1_,2
p_i1809_2_,p_i1809_2_,2
p_i1809_3_,p_i1809_3_,2
p_i1809_4_,p_i1809_4_,2
p_i1810_1_,p_i1810_1_,2
p_i1810_2_,p_i1810_2_,2
p_i1810_3_,p_i1810_3_,2
p_i1810_4_,p_i1810_4_,2
p_i1810_5_,p_i1810_5_,2
stack,stack,2
p_i45796_1_,p_i45796_1_,2
p_i45796_2_,p_i45796_2_,2
p_i45796_3_,p_i45796_3_,2
p_i45796_4_,p_i45796_4_,2
p_i45796_5_,p_i45796_5_,2
stack,stack,2
p_i45795_1_,inventoryIn,2
p_i45795_2_,slotIndex,2
p_i45795_3_,xPosition,2
p_i45795_4_,yPosition,2
stack,stack,2
stack,stack,2
stack,stack,2
p_i45794_1_,playerInventory,2
p_i45794_2_,furnaceInventory,2
id,id,2
data,data,2
listener,listener,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
p_i45793_1_,player,2
p_i45793_2_,inventoryIn,2
p_i45793_3_,slotIndex,2
p_i45793_4_,xPosition,2
p_i45793_5_,yPosition,2
stack,stack,2
amount,amount,2
thePlayer,thePlayer,2
stack,stack,2
stack,stack,2
amount,amount,2
stack,stack,2
p_i45792_1_,playerInventory,2
p_i45792_2_,hopperInventoryIn,2
p_i45792_3_,player,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
playerIn,playerIn,2
p_i47269_1_,inventoryTitle,2
p_i47269_2_,slotCount,2
p_i47268_1_,inventoryTitle,2
p_i47268_2_,slotCount,2
p_i45791_1_,playerInventory,2
p_i45791_2_,horseInventoryIn,2
p_i45791_3_,horse,2
p_i45791_4_,player,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
playerIn,playerIn,2
p_i47351_1_,p_i47351_1_,2
p_i47351_2_,p_i47351_2_,2
p_i47351_3_,p_i47351_3_,2
p_i47351_4_,p_i47351_4_,2
p_i47351_5_,p_i47351_5_,2
p_i47351_6_,p_i47351_6_,2
stack,stack,2
p_i47350_1_,p_i47350_1_,2
p_i47350_2_,p_i47350_2_,2
p_i47350_3_,p_i47350_3_,2
p_i47350_4_,p_i47350_4_,2
p_i47350_5_,p_i47350_5_,2
p_i47350_6_,p_i47350_6_,2
stack,stack,2
p_i1819_1_,playerInventory,2
p_i1819_2_,localWorld,2
p_i1819_3_,playerIn,2
inventoryIn,inventoryIn,2
playerIn,playerIn,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
stack,stack,2
slotIn,slotIn,2
p_i46585_1_,p_i46585_1_,2
p_i46585_2_,p_i46585_2_,2
p_i46585_3_,p_i46585_3_,2
p_i46585_4_,p_i46585_4_,2
p_i46585_5_,p_i46585_5_,2
p_i46585_6_,p_i46585_6_,2
stack,stack,2
playerIn,playerIn,2
p_i46584_1_,p_i46584_1_,2
p_i46584_2_,p_i46584_2_,2
p_i46584_3_,p_i46584_3_,2
p_i46584_4_,p_i46584_4_,2
p_i46584_5_,p_i46584_5_,2
p_i1820_1_,thePlayerIn,2
p_i1820_2_,theMerchantIn,2
slotIn,slotIn,2
index,index,2
index,index,2
count,count,2
index,index,2
index,index,2
stack,stack,2
player,player,2
player,player,2
player,player,2
index,index,2
stack,stack,2
currentRecipeIndexIn,currentRecipeIndexIn,2
id,id,2
id,id,2
value,value,2
p_i1821_1_,playerInventory,2
p_i1821_2_,merchant,2
p_i1821_3_,worldIn,2
inventoryIn,inventoryIn,2
currentRecipeIndex,currentRecipeIndex,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
playerIn,playerIn,2
p_i1822_1_,player,2
p_i1822_2_,merchant,2
p_i1822_3_,merchantInventory,2
p_i1822_4_,slotIndex,2
p_i1822_5_,xPosition,2
p_i1822_6_,yPosition,2
trade,trade,2
firstItem,firstItem,2
secondItem,secondItem,2
stack,stack,2
amount,amount,2
stack,stack,2
amount,amount,2
stack,stack,2
thePlayer,thePlayer,2
stack,stack,2
chestTileEntity,chestTileEntity,2
player,player,2
player,player,2
player,player,2
index,index,2
index,index,2
count,count,2
index,index,2
index,index,2
stack,stack,2
player,player,2
player,player,2
player,player,2
index,index,2
stack,stack,2
id,id,2
id,id,2
value,value,2
p_i45790_1_,player,2
p_i45790_2_,craftingInventory,2
p_i45790_3_,inventoryIn,2
p_i45790_4_,slotIndex,2
p_i45790_5_,xPosition,2
p_i45790_6_,yPosition,2
stack,stack,2
amount,amount,2
stack,stack,2
amount,amount,2
stack,stack,2
thePlayer,thePlayer,2
stack,stack,2
p_i47266_1_,playerInventoryIn,2
p_i47266_2_,inventoryIn,2
p_i47266_3_,player,2
playerIn,playerIn,2
playerIn,playerIn,2
index,index,2
playerIn,playerIn,2
p_i47265_1_,p_i47265_1_,2
p_i47265_2_,slotIndexIn,2
p_i47265_3_,xPosition,2
p_i47265_4_,yPosition,2
stack,stack,2
p_i1824_1_,inventoryIn,2
p_i1824_2_,index,2
p_i1824_3_,xPosition,2
p_i1824_4_,yPosition,2
stack,stack,2
amount,amount,2
stack,stack,2
thePlayer,thePlayer,2
stack,stack,2
stack,stack,2
stack,stack,2
stack,stack,2
amount,amount,2
inv,inv,2
slotIn,slotIn,2
playerIn,playerIn,2
p_i47264_1_,blockIn,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
stack,stack,2
p_i1826_1_,block,2
damage,damage,2
blockSource,blockSource,2
stack,stack,2
p_i46750_1_,materialIn,2
p_i46750_2_,renderIndexIn,2
p_i46750_3_,equipmentSlotIn,2
stack,stack,2
stack,stack,2
stack,stack,2
stack,stack,2
color,color,2
toRepair,toRepair,2
repair,repair,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
equipmentSlot,equipmentSlot,2
source,source,2
stack,stack,2
p_i47117_1_,p_i47117_1_,2
p_i47117_2_,p_i47117_2_,2
p_i47117_3_,nameIn,2
p_i47117_4_,maxDamageFactorIn,2
p_i47117_5_,damageReductionAmountArrayIn,2
p_i47117_6_,enchantabilityIn,2
p_i47117_7_,soundEventIn,2
p_i47117_8_,toughnessIn,2
armorType,armorType,2
armorType,armorType,2
armorStand,armorStand,2
rand,rand,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
worldIn,worldIn,2
stack,stack,2
shooter,shooter,2
p_i45327_1_,material,2
stack,stack,2
state,state,2
stack,stack,2
color,color,2
patterns,patterns,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
tab,tab,2
items,items,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
tab,tab,2
items,items,2
p_i45328_1_,block,2
worldIn,worldIn,2
player,player,2
pos,pos,2
stackIn,stackIn,2
worldIn,worldIn,2
pos,pos,2
side,side,2
player,player,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
tab,tab,2
items,items,2
p_i45329_1_,block,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
p_i46748_1_,typeIn,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
player,player,2
stack,stack,2
p_i46531_1_,p_i46531_1_,2
player,player,2
charge,charge,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
timeLeft,timeLeft,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
p_i47068_1_,p_i47068_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
p_i47067_1_,p_i47067_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
p_i45330_1_,healAmount,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
p_i45331_1_,containedBlockIn,2
emptyBuckets,emptyBuckets,2
player,player,2
fullBucket,fullBucket,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
player,player,2
worldIn,worldIn,2
posIn,posIn,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
p_i46747_1_,amount,2
p_i46747_2_,saturation,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
p_i46579_1_,p_i46579_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
stack,stack,2
tab,tab,2
items,items,2
worldIn,worldIn,2
p_i47039_1_,p_i47039_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
stack,stack,2
worldIn,worldIn,2
player,player,2
p_i1853_1_,index,2
p_i1853_2_,label,2
texture,texture,2
types,types,2
enchantmentType,enchantmentType,2
p_i1844_1_,p_i1844_1_,2
p_i1844_2_,p_i1844_2_,2
p_i1841_1_,p_i1841_1_,2
p_i1841_2_,p_i1841_2_,2
p_i1845_1_,p_i1845_1_,2
p_i1845_2_,p_i1845_2_,2
p_i1846_1_,p_i1846_1_,2
p_i1846_2_,p_i1846_2_,2
p_i1847_1_,p_i1847_1_,2
p_i1847_2_,p_i1847_2_,2
p_i1848_1_,p_i1848_1_,2
p_i1848_2_,p_i1848_2_,2
p_i1849_1_,p_i1849_1_,2
p_i1849_2_,p_i1849_2_,2
p_i1850_1_,p_i1850_1_,2
p_i1850_2_,p_i1850_2_,2
p_i1851_1_,p_i1851_1_,2
p_i1851_2_,p_i1851_2_,2
p_i1852_1_,p_i1852_1_,2
p_i1852_2_,p_i1852_2_,2
p_i1842_1_,p_i1842_1_,2
p_i1842_2_,p_i1842_2_,2
p_i1843_1_,p_i1843_1_,2
p_i1843_2_,p_i1843_2_,2
p_i46745_1_,attackDamageIn,2
p_i46745_2_,attackSpeedIn,2
p_i46745_3_,materialIn,2
p_i46745_4_,effectiveBlocksIn,2
p_i46746_1_,materialIn,2
p_i46746_2_,effectiveBlocksIn,2
stack,stack,2
state,state,2
stack,stack,2
target,target,2
attacker,attacker,2
stack,stack,2
worldIn,worldIn,2
state,state,2
pos,pos,2
entityLiving,entityLiving,2
toRepair,toRepair,2
repair,repair,2
equipmentSlot,equipmentSlot,2
p_i45788_1_,block,2
worldIn,worldIn,2
pos,pos,2
facing,facing,2
door,door,2
isRightHinge,isRightHinge,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
p_i47505_1_,p_i47505_1_,2
p_i47505_2_,p_i47505_2_,2
p_i47505_3_,metaIn,2
p_i47505_4_,dyeDamageIn,2
p_i47505_5_,nameIn,2
p_i47505_6_,unlocalizedNameIn,2
p_i47505_7_,colorValueIn,2
p_i47505_8_,chatColorIn,2
damage,damage,2
meta,meta,2
worldIn,worldIn,2
pos,pos,2
amount,amount,2
stack,stack,2
worldIn,worldIn,2
target,target,2
stack,stack,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
playerIn,playerIn,2
target,target,2
hand,hand,2
tab,tab,2
items,items,2
p_i45358_1_,block,2
damage,damage,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
toRepair,toRepair,2
repair,repair,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
p_i46802_1_,p_i46802_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
stack,stack,2
stack,stack,2
tab,tab,2
items,items,2
stack,stack,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
key,key,2
nbt,nbt,2
tooltip,tooltip,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
p_i45338_1_,cooked,2
stack,stack,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
player,player,2
tab,tab,2
items,items,2
stack,stack,2
p_i45336_1_,p_i45336_1_,2
p_i45336_2_,p_i45336_2_,2
p_i45336_3_,meta,2
p_i45336_4_,unlocalizedName,2
p_i45336_5_,uncookedHeal,2
p_i45336_6_,uncookedSaturation,2
p_i45336_7_,cookedHeal,2
p_i45336_8_,cookedSaturation,2
p_i45337_1_,p_i45337_1_,2
p_i45337_2_,p_i45337_2_,2
p_i45337_3_,meta,2
p_i45337_4_,unlocalizedName,2
p_i45337_5_,uncookedHeal,2
p_i45337_6_,uncookedSaturation,2
meta,meta,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
p_i47065_1_,p_i47065_1_,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
p_i45339_1_,amount,2
p_i45339_2_,saturation,2
p_i45339_3_,isWolfFood,2
p_i45340_1_,amount,2
p_i45340_2_,isWolfFood,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
stack,stack,2
worldIn,worldIn,2
player,player,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
stack,stack,2
effect,effect,2
probability,probability,2
p_i45341_1_,amount,2
p_i45341_2_,saturation,2
p_i45341_3_,isWolfFood,2
stack,stack,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
player,player,2
tab,tab,2
items,items,2
p_i45342_1_,entityClass,2
worldIn,worldIn,2
pos,pos,2
clickedSide,clickedSide,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
p_i45343_1_,material,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
target,target,2
attacker,attacker,2
stack,stack,2
player,player,2
worldIn,worldIn,2
pos,pos,2
state,state,2
equipmentSlot,equipmentSlot,2
itemIn,itemIn,2
id,id,2
blockIn,blockIn,2
id,id,2
blockIn,blockIn,2
blockIn,blockIn,2
itemIn,itemIn,2
id,id,2
textualID,textualID,2
itemIn,itemIn,2
id,id,2
textualID,textualID,2
itemIn,itemIn,2
key,key,2
stack,stack,2
worldIn,worldIn,2
tooltip,tooltip,2
flagIn,flagIn,2
stack,stack,2
key,key,2
getter,getter,2
nbt,nbt,2
maxStackSize,maxStackSize,2
player,player,2
worldIn,worldIn,2
pos,pos,2
hand,hand,2
facing,facing,2
hitX,hitX,2
hitY,hitY,2
hitZ,hitZ,2
stack,stack,2
state,state,2
worldIn,worldIn,2
playerIn,playerIn,2
handIn,handIn,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
damage,damage,2
hasSubtypes,hasSubtypes,2
maxDamageIn,maxDamageIn,2
stack,stack,2
target,target,2
attacker,attacker,2
stack,stack,2
worldIn,worldIn,2
state,state,2
pos,pos,2
entityLiving,entityLiving,2
blockIn,blockIn,2
stack,stack,2
playerIn,playerIn,2
target,target,2
hand,hand,2
key,key,2
stack,stack,2
stack,stack,2
containerItem,containerItem,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
itemSlot,itemSlot,2
isSelected,isSelected,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
stack,stack,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
entityLiving,entityLiving,2
timeLeft,timeLeft,2
stack,stack,2
stack,stack,2
stack,stack,2
worldIn,worldIn,2
playerIn,playerIn,2
useLiquids,useLiquids,2
tab,tab,2
items,items,2
targetTab,targetTab,2
tab,tab,2
toRepair,toRepair,2
repair,repair,2
equipmentSlot,equipmentSlot,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
p_i1874_1_,p_i1874_1_,2
p_i1874_2_,p_i1874_2_,2
p_i1874_3_,harvestLevel,2
p_i1874_4_,maxUses,2
p_i1874_5_,efficiency,2
p_i1874_6_,damageVsEntity,2
p_i1874_7_,enchantability,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
stack,stack,2
worldIn,worldIn,2
entityIn,entityIn,2
itemIn,itemIn,2
itemIn,itemIn,2
itemIn,itemIn,2
partialTicks,partialTicks,2
itemIn,itemIn,2
ticksIn,ticksIn,2
itemIn,itemIn,2
ticksIn,ticksIn,2
itemIn,itemIn,2
p_i47037_1_,p_i47037_1_,2
p_i47037_2_,createTicksIn,2
p_i47037_3_,expireTicksIn,2
p_i47038_1_,p_i47038_1_,2
p_i47038_2_,p_i47038_2_,2
p_i47038_3_,p_i47038_3_,2
p_i47038_4_,p_i47038_4_,2
p_i1876_1_,blockIn,2
p_i1877_1_,blockIn,2
p_i1877_2_,amount,2
p_i1878_1_,blockIn,2
p_i1878_2_,amount,2
p_i1878_3_,meta,2
